"YEAR","STATEFIP","METRO","NCHILD","SEX","AGE","RACE","RACED","EDUC","EDUCD","SCHLTYPE","FTOTINC"
2008,13,0,0,2,24,1,100,10,101,1,23000
2008,13,3,2,1,24,8,826,6,65,2,6400
2008,13,3,2,2,23,1,100,8,81,2,6400
2008,13,3,1,1,25,1,100,7,71,1,75000
2008,13,1,0,2,20,1,100,5,50,1,17000
2008,13,4,0,1,24,2,200,10,101,2,42200
2008,13,3,0,1,23,1,100,7,71,1,98700
2008,13,4,0,2,24,1,100,8,81,1,87000
2008,13,1,0,1,25,1,100,2,26,1,9999999
2008,13,2,0,1,22,1,100,7,71,1,30000
2008,13,3,0,1,25,2,200,10,101,1,268180
2008,13,3,0,1,22,1,100,6,63,1,70000
2008,15,1,0,1,23,1,100,6,64,1,20600
2008,15,3,0,2,23,1,100,8,81,2,56000
2008,15,4,0,1,21,1,100,6,63,3,9999999
2008,15,3,0,1,19,1,100,6,63,1,95300
2008,15,3,0,1,21,1,100,6,63,1,95300
2008,15,3,0,2,22,6,620,6,63,1,95300
2008,15,4,0,2,22,6,689,6,61,1,19000
2008,15,3,0,2,21,6,600,7,71,2,209650
2008,15,3,0,1,20,6,600,7,71,2,209650
2008,15,1,0,2,19,8,819,6,64,1,1100
2008,15,1,0,1,19,8,861,5,50,1,1100
2008,15,4,0,1,21,9,911,6,63,1,219300
2008,15,4,0,1,22,4,400,6,63,1,11000
2008,15,4,0,2,20,6,663,3,30,1,39000
2008,15,4,0,1,19,6,663,3,30,1,39000
2008,15,1,1,1,19,6,630,6,61,1,64200
2008,15,1,0,1,25,6,689,2,23,1,65600
2008,15,1,0,1,24,6,689,7,71,1,13700
2008,15,3,0,1,23,9,911,6,61,1,9999999
2008,15,3,0,2,23,6,600,6,63,1,142600
2008,15,3,0,1,24,6,600,6,63,1,142600
2008,15,3,0,2,21,6,600,6,65,1,142600
2008,16,1,0,2,24,1,100,10,101,1,68000
2008,16,0,2,2,24,1,100,10,101,1,13000
2008,16,1,2,2,23,1,100,8,81,1,126000
2008,16,1,0,1,21,1,100,6,63,2,100000
2008,17,4,0,1,19,1,100,6,65,2,178300
2008,17,4,0,1,22,2,200,7,71,3,599500
2008,17,2,0,1,25,2,200,6,61,1,5400
2008,17,4,0,1,23,2,200,6,61,1,9999999
2008,17,2,0,2,24,1,100,10,101,1,40000
2008,17,2,0,2,21,1,100,6,65,1,78070
2008,17,2,1,2,24,1,100,7,71,1,23000
2008,17,4,0,1,24,1,100,6,65,1,67500
2008,17,4,0,2,20,1,100,6,65,2,67500
2008,17,4,0,1,23,1,100,7,71,1,112700
2008,17,2,0,1,24,2,200,6,61,1,103880
2008,17,4,0,1,19,1,100,6,65,2,9999999
2008,17,2,0,2,24,1,100,10,101,3,30010
2008,17,1,0,1,25,1,100,8,81,1,385000
2008,17,2,0,1,21,1,100,6,63,3,223000
2008,17,1,0,2,19,1,100,7,71,2,67780
2008,17,2,0,2,24,1,100,6,63,2,75500
2008,17,2,0,2,22,1,100,6,63,2,75500
2008,17,4,0,1,25,2,200,10,101,1,97250
2008,17,2,0,2,22,1,100,7,71,3,9999999
2008,17,1,3,1,23,1,100,6,65,1,23300
2008,17,1,3,2,21,1,100,4,40,1,23300
2008,17,1,0,1,20,1,100,7,71,2,70800
2008,17,2,1,2,23,1,100,6,61,1,160000
2008,17,2,0,2,21,2,200,6,63,1,66540
2008,17,3,0,2,20,1,100,6,63,2,71700
2008,17,2,0,1,22,2,200,7,71,1,36200
2008,17,2,0,2,24,1,100,8,81,3,16000
2008,17,3,0,1,20,1,100,8,81,3,139400
2008,17,1,0,2,20,1,100,6,63,1,13000
2008,17,1,0,1,22,1,100,4,40,1,13000
2008,17,3,0,2,20,2,200,7,71,2,143804
2008,17,4,0,1,19,1,100,6,65,2,9999999
2008,17,4,0,2,22,1,100,6,65,1,647000
2008,17,4,0,1,23,1,100,7,71,3,154000
2008,17,4,1,2,21,1,100,7,71,2,154000
2008,17,4,0,2,23,1,100,7,71,2,236000
2008,17,0,0,1,20,1,100,6,63,1,87010
2008,17,0,1,2,19,1,100,6,63,1,87010
2008,17,0,0,1,23,1,100,10,101,2,5000
2008,17,4,0,1,22,1,100,7,71,1,30000
2008,17,2,0,1,24,1,100,6,65,2,63400
2008,17,1,0,2,21,1,100,7,71,2,73600
2008,17,4,0,1,21,1,100,7,71,2,6000
2008,17,4,0,2,23,1,100,8,81,1,51000
2008,17,4,0,1,23,1,100,7,71,2,51000
2008,17,2,0,1,22,2,200,4,40,1,9999999
2008,17,2,0,1,20,2,200,7,71,1,81000
2008,17,4,0,2,19,1,100,7,71,3,9999999
2008,17,2,0,2,24,1,100,10,101,1,20000
2008,17,3,0,2,19,1,100,7,71,2,173000
2008,17,2,0,1,23,1,100,10,101,3,0
2008,17,2,0,2,23,1,100,10,101,3,0
2008,17,4,0,2,22,1,100,8,81,2,116600
2008,17,2,0,2,24,7,700,2,26,1,61200
2008,17,4,0,1,25,4,400,11,116,1,30000
2008,17,3,0,2,24,1,100,8,81,2,98000
2008,17,3,0,2,23,1,100,6,63,1,98000
2008,17,3,1,2,25,1,100,10,101,1,90000
2008,17,4,0,2,24,1,100,10,101,2,117600
2008,17,3,0,1,24,1,100,10,101,3,87000
2008,17,2,0,1,23,1,100,6,63,1,50000
2008,17,1,2,1,24,1,100,6,64,1,76710
2008,17,1,0,2,23,1,100,6,64,3,1500
2008,18,2,0,2,24,1,100,7,71,1,23000
2008,18,4,0,1,24,1,100,6,63,1,46000
2008,18,3,0,1,20,1,100,6,64,1,24500
2008,18,4,3,2,23,1,100,6,65,2,10300
2008,18,4,3,1,23,1,100,2,26,1,10300
2008,18,4,0,2,21,1,100,6,63,1,53400
2008,18,2,0,2,25,1,100,10,101,2,33000
2008,18,2,0,1,24,1,100,7,71,1,33000
2008,18,1,0,1,19,1,100,6,63,1,67300
2008,18,1,0,1,21,1,100,6,63,1,75900
2008,18,4,0,1,19,2,200,4,40,1,22200
2008,18,1,0,2,20,1,100,6,61,1,30400
2008,18,3,0,1,19,1,100,6,63,1,76330
2008,18,1,0,2,22,1,100,7,71,1,37000
2008,18,1,0,1,19,1,100,7,71,1,37000
2008,18,2,0,1,19,2,200,6,64,1,9999999
2008,18,4,0,1,22,1,100,6,63,1,71000
2008,18,4,0,1,25,1,100,7,71,2,25000
2008,18,3,1,2,21,1,100,6,63,1,42400
2008,18,3,1,2,22,1,100,7,71,2,12000
2008,18,1,0,1,21,1,100,4,40,3,28600
2008,18,2,0,1,24,1,100,6,63,1,27000
2008,18,2,0,1,22,1,100,6,63,1,25000
2008,18,3,0,2,22,1,100,10,101,1,65600
2008,18,3,0,1,23,2,200,6,63,1,93300
2008,18,3,2,2,24,8,801,7,71,1,93300
2008,18,1,0,1,21,1,100,7,71,3,76000
2008,18,4,2,2,21,2,200,6,63,1,7900
2008,18,4,0,2,24,1,100,6,64,1,61000
2008,18,4,0,1,24,2,200,6,64,1,61000
2008,18,4,0,2,19,1,100,6,64,1,18000
2008,18,3,0,1,19,1,100,6,63,2,38400
2008,19,1,0,1,20,1,100,6,63,1,135100
2008,19,1,0,1,19,1,100,6,65,2,135100
2008,19,0,0,1,19,1,100,6,63,1,58000
2008,19,0,0,2,20,2,200,6,63,2,14200
2008,19,1,0,1,24,1,100,6,61,1,36000
2008,19,4,0,2,25,1,100,6,63,1,47000
2008,19,4,0,1,25,9,902,6,63,1,47000
2008,19,1,2,2,23,1,100,7,71,1,10000
2008,19,1,3,2,23,1,100,4,40,1,48000
2008,19,1,0,2,23,1,100,6,65,1,100000
2008,19,4,0,2,21,1,100,7,71,3,9999999
2008,19,4,0,1,19,1,100,7,71,3,9999999
2008,19,3,0,1,22,1,100,8,81,1,116674
2008,19,3,0,2,21,1,100,6,65,1,116674
2008,19,1,0,2,21,1,100,6,65,2,108000
2008,19,1,0,1,19,1,100,6,63,1,108000
2008,19,1,0,1,20,1,100,5,50,3,9999999
2008,19,4,0,2,21,6,620,7,71,3,9999999
2008,20,1,2,2,24,1,100,7,71,1,34000
2008,20,1,2,1,25,1,100,7,71,1,34000
2008,20,1,0,2,19,1,100,7,71,3,3000
2008,20,4,2,2,25,1,100,6,61,1,85000
2008,20,1,2,1,25,1,100,10,101,1,51500
2008,20,4,0,2,25,2,200,10,101,1,97800
2008,20,4,0,1,24,2,200,7,71,3,97800
2008,20,3,0,2,20,1,100,7,71,2,107300
2008,20,1,0,1,20,1,100,6,65,1,67300
2008,20,0,1,1,25,1,100,6,63,1,123800
2008,21,0,0,2,25,1,100,10,101,1,76000
2008,21,4,0,2,23,1,100,10,101,1,47000
2008,21,4,0,1,24,1,100,6,63,2,47000
2008,21,1,0,2,21,1,100,7,71,2,9999999
2008,21,0,0,1,24,1,100,7,71,1,20900
2008,21,1,0,2,22,1,100,8,81,1,127000
2008,21,1,0,2,25,1,100,10,101,1,37000
2008,21,1,0,1,20,1,100,8,81,2,57500
2008,21,0,0,1,21,1,100,6,63,3,171130
2008,21,0,0,2,19,1,100,7,71,2,60000
2008,21,0,0,2,19,1,100,7,71,2,61200
2008,21,1,0,2,20,1,100,7,71,3,46000
2008,21,4,0,2,24,1,100,10,101,2,0
2008,21,0,0,1,22,1,100,7,71,2,177300
2008,21,0,0,2,20,1,100,7,71,2,177300
2008,21,0,0,2,25,2,200,7,71,1,11700
2008,21,1,0,1,25,1,100,4,40,1,22020
2008,21,1,0,2,19,7,700,7,71,2,41300
2008,21,0,1,2,20,1,100,6,63,1,57400
2008,21,0,0,2,19,1,100,7,71,2,47000
2008,21,1,0,1,22,1,100,6,63,2,9999999
2008,22,2,0,1,23,2,200,10,101,2,42000
2008,22,1,0,1,20,1,100,7,71,2,39700
2008,22,2,0,1,23,1,100,10,101,1,46000
2008,22,3,0,2,19,1,100,6,63,1,18900
2008,22,4,1,2,23,2,200,6,63,1,18000
2008,22,0,0,1,22,1,100,6,65,1,108064
2008,22,4,1,2,19,1,100,6,63,1,48200
2008,22,4,0,2,22,1,100,7,71,2,52000
2008,22,3,1,1,24,1,100,7,71,1,75000
2008,22,4,0,1,20,1,100,4,40,1,40670
2008,22,4,0,2,22,1,100,7,71,2,146000
2008,22,4,0,1,19,1,100,7,71,2,146000
2008,22,1,0,1,19,1,100,6,63,2,157650
2008,22,1,0,1,19,1,100,6,63,2,127500
2008,22,3,0,1,20,2,200,6,63,1,61000
2008,22,3,0,1,21,1,100,6,63,1,130000
2008,22,4,0,1,21,1,100,7,71,3,112000
2008,22,1,0,2,22,2,200,5,50,1,64900
2008,22,1,0,2,22,2,200,6,63,1,64900
2008,23,1,0,2,20,1,100,7,71,3,5600
2008,23,1,0,2,23,1,100,8,81,1,23000
2008,23,0,2,2,25,1,100,6,65,1,60000
2008,23,0,0,2,24,1,100,6,65,2,19000
2008,23,0,0,2,22,1,100,10,101,1,73600
2008,24,2,0,1,21,1,100,7,71,3,3500
2008,24,4,0,1,23,1,100,7,71,1,9999999
2008,24,3,0,1,25,1,100,11,114,1,50000
2008,24,3,0,1,21,1,100,7,71,3,50000
2008,24,2,0,1,21,1,100,6,61,1,68300
2008,24,3,0,1,19,6,620,7,71,2,62000
2008,24,0,0,1,19,1,100,6,63,1,124700
2008,24,3,1,1,25,1,100,11,114,1,131650
2008,24,3,1,2,25,1,100,11,114,1,131650
2008,24,3,0,2,25,2,200,11,115,1,24000
2008,24,3,2,2,23,7,700,2,26,1,44000
2008,24,0,0,1,24,1,100,6,63,1,65000
2008,24,3,0,2,24,2,200,7,71,1,71800
2008,24,4,0,2,20,1,100,7,71,2,192900
2008,24,3,0,2,19,4,400,6,63,2,9999999
2008,24,3,0,2,23,1,100,10,101,1,56000
2008,24,2,0,2,25,1,100,10,101,1,44004
2008,24,2,0,2,22,1,100,10,101,3,44500
2008,24,2,0,1,19,2,200,7,71,2,78800
2008,24,3,0,1,24,6,620,10,101,2,219300
2008,24,3,0,2,19,1,100,5,50,2,52900
2008,24,3,0,1,25,1,100,10,101,1,10000
2008,24,3,0,2,24,1,100,11,114,1,10000
2008,24,3,0,2,21,4,400,8,81,2,53400
2008,24,3,0,1,19,4,400,7,71,2,53400
2008,24,3,0,1,20,1,100,3,30,1,55700
2008,24,4,0,2,20,1,100,7,71,3,9999999
2008,24,3,0,1,19,1,100,7,71,2,57300
2008,24,3,0,2,25,1,100,6,65,1,30000
2008,24,0,0,2,22,1,100,6,65,2,36400
2008,24,0,0,1,21,1,100,6,63,1,36400
2008,24,3,0,2,22,1,100,6,63,1,154760
2008,24,4,0,2,19,1,100,7,71,2,124710
2008,24,3,1,2,21,8,802,6,63,1,25000
2008,24,3,0,1,21,1,100,6,63,1,127000
2008,24,3,0,1,22,7,700,2,23,1,22000
2008,24,3,0,1,24,2,200,10,101,1,238000
2008,24,3,0,2,21,2,200,7,71,2,238000
2008,24,4,0,1,22,1,100,6,63,1,92470
2008,24,4,0,2,20,1,100,7,71,2,92470
2008,25,3,0,1,25,1,100,8,81,1,26100
2008,25,0,0,2,21,8,802,6,63,1,27000
2008,25,0,0,1,20,1,100,6,65,1,27000
2008,25,1,0,1,25,1,100,6,63,1,103100
2008,25,0,0,2,23,1,100,7,71,1,186500
2008,25,0,0,2,20,1,100,7,71,1,186500
2008,25,4,0,2,25,1,100,10,101,1,49000
2008,25,4,0,2,25,1,100,10,101,1,10300
2008,25,3,0,2,19,1,100,7,71,3,98300
2008,25,3,0,2,21,2,200,7,71,3,79000
2008,25,4,0,2,19,1,100,4,40,1,8000
2008,25,0,1,2,22,1,100,7,71,1,1500
2008,25,3,4,2,23,7,700,5,50,1,10700
2008,25,2,0,2,24,7,700,11,114,1,6000
2008,25,2,0,2,22,2,200,10,101,3,3900
2008,25,4,1,2,25,1,100,6,63,1,32000
2008,25,3,0,1,21,1,100,7,71,3,92000
2008,25,4,0,1,20,1,100,6,63,2,225820
2008,25,4,0,2,19,1,100,6,63,2,225820
2008,25,2,0,2,21,4,400,6,65,3,9999999
2008,25,3,0,2,25,1,100,8,81,1,71000
2008,25,4,2,2,23,1,100,6,63,1,8200
2008,25,0,1,2,21,1,100,6,65,3,7740
2008,25,2,2,2,21,1,100,6,61,2,30000
2008,25,2,2,2,19,1,100,3,30,1,16100
2008,25,3,0,2,20,1,100,7,71,3,9999999
2008,25,3,0,1,25,1,100,10,101,1,55000
2008,25,4,0,2,23,1,100,11,115,1,112000
2008,25,4,0,2,21,1,100,6,63,2,112000
2008,25,3,1,1,24,1,100,10,101,3,233500
2008,25,3,0,2,22,1,100,8,81,1,233500
2008,25,4,0,2,20,1,100,7,71,3,9999999
2008,25,3,0,1,23,2,200,10,101,1,70400
2008,25,4,0,2,20,1,100,7,71,3,9999999
2008,25,3,0,1,25,1,100,8,81,1,37000
2008,25,3,0,2,24,1,100,7,71,1,37000
2008,25,3,0,1,19,1,100,7,71,2,9999999
2008,25,3,0,1,25,1,100,6,63,1,234100
2008,25,3,0,2,22,1,100,6,63,1,234100
2008,25,3,0,1,20,7,700,6,61,1,9999999
2008,25,3,0,2,20,1,100,4,40,2,154800
2008,25,2,0,2,23,2,200,7,71,2,20000
2008,25,2,0,1,25,2,200,6,63,1,30000
2008,25,3,0,1,25,1,100,10,101,1,94100
2008,25,4,0,1,23,8,801,6,63,1,20000
2008,25,2,0,1,19,2,200,6,63,1,502000
2008,25,3,0,2,19,2,200,3,30,2,58000
2008,25,3,0,1,20,1,100,6,63,3,9999999
2008,25,2,0,2,19,1,100,7,71,3,9999999
2008,25,2,0,2,19,1,100,7,71,3,33300
2008,25,3,0,1,21,1,100,7,71,3,734890
2008,25,3,0,1,19,1,100,7,71,2,734890
2008,25,3,0,2,22,2,200,4,40,2,9999999
2008,25,3,0,1,20,1,100,6,65,2,118400
2008,26,4,3,2,21,1,100,6,64,1,1700
2008,26,4,4,2,19,1,100,3,30,1,1700
2008,26,4,4,1,23,1,100,6,63,1,1700
2008,26,4,3,1,25,8,802,4,40,1,1700
2008,26,4,0,1,19,1,100,6,63,2,650600
2008,26,3,0,1,23,1,100,10,101,2,52000
2008,26,3,0,1,19,1,100,6,65,2,114830
2008,26,3,0,2,20,1,100,6,65,1,133600
2008,26,1,0,1,21,1,100,7,71,2,88700
2008,26,4,0,1,20,1,100,7,71,3,9999999
2008,26,4,0,2,19,4,400,6,63,2,1760
2008,26,4,0,2,20,4,400,7,71,1,16000
2008,26,4,0,2,24,1,100,6,63,1,105800
2008,26,4,0,2,22,1,100,6,65,1,105800
2008,26,4,0,2,20,1,100,6,65,1,105800
2008,26,3,1,2,21,1,100,7,71,2,63410
2008,26,3,0,1,22,1,100,6,63,2,68000
2008,26,3,0,1,20,1,100,6,63,2,68000
2008,26,3,0,2,23,1,100,10,101,1,60400
2008,26,3,0,2,23,1,100,10,101,3,60400
2008,26,3,0,1,22,1,100,7,71,2,118000
2008,26,3,0,2,25,1,100,0,2,1,7600
2008,26,3,0,1,23,6,610,7,71,2,48000
2008,26,3,0,1,20,6,610,7,71,2,48000
2008,26,3,1,2,21,1,100,6,63,1,34500
2008,26,3,0,2,20,1,100,6,63,2,34500
2008,26,3,0,1,21,4,400,7,71,1,123000
2008,26,1,0,2,24,1,100,6,65,1,88300
2008,26,2,0,1,19,2,200,3,30,2,25800
2008,26,2,0,1,25,2,200,7,71,2,25800
2008,26,1,0,1,22,1,100,6,64,1,40300
2008,26,1,0,1,19,1,100,6,64,1,40300
2008,26,3,0,2,24,1,100,6,63,1,69000
2008,26,1,0,1,22,1,100,7,71,1,7200
2008,26,4,0,2,24,1,100,8,81,2,71500
2008,26,3,0,1,21,1,100,7,71,2,131900
2008,26,0,0,1,19,1,100,6,65,2,115400
2008,26,4,0,1,20,1,100,5,50,2,5700
2008,26,1,0,1,20,1,100,7,71,3,32000
2008,26,1,0,2,20,1,100,6,63,1,32000
2008,26,4,0,2,24,1,100,10,101,1,30000
2008,26,1,0,1,24,1,100,6,63,1,640
2008,26,4,0,1,19,1,100,6,63,1,50500
2008,26,1,0,1,24,1,100,6,63,1,39000
2008,26,1,0,2,23,8,821,10,101,1,384900
2008,26,3,1,2,20,1,100,6,63,1,86100
2008,26,2,0,2,25,1,100,10,101,2,27900
2008,26,2,0,1,24,1,100,10,101,2,18000
2008,26,1,0,1,20,1,100,7,71,2,91900
2008,26,1,0,1,19,1,100,6,65,2,91900
2008,26,1,0,1,21,1,100,6,63,1,91900
2008,26,4,0,1,20,2,200,6,65,1,9999999
2008,26,3,0,2,20,1,100,7,71,2,121000
2008,26,3,0,1,21,1,100,6,63,2,96360
2008,26,3,0,1,21,1,100,6,65,2,77000
2008,26,4,0,1,25,6,610,11,114,1,56000
2008,26,4,0,1,21,1,100,7,71,2,9999999
2008,26,4,0,2,24,1,100,7,71,3,9999999
2008,26,1,2,1,23,8,802,6,63,1,60000
2008,26,3,0,1,23,1,100,10,101,1,20000
2008,26,0,0,2,21,1,100,6,63,1,25000
2008,26,0,0,1,23,7,700,6,63,1,9999999
2008,26,4,0,2,25,1,100,6,65,1,198808
2008,26,4,0,1,20,1,100,7,71,2,198808
2008,27,1,2,1,25,1,100,7,71,1,30000
2008,27,1,2,2,25,1,100,7,71,1,30000
2008,27,3,0,1,19,1,100,6,65,2,98000
2008,27,1,0,2,21,1,100,7,71,2,294880
2008,27,3,0,2,22,2,200,6,63,1,138000
2008,27,0,0,1,20,1,100,7,71,2,147500
2008,27,3,2,2,24,1,100,7,71,1,25000
2008,27,3,2,1,25,1,100,7,71,1,25000
2008,27,2,0,1,25,4,400,10,101,2,23000
2008,27,3,0,1,21,1,100,6,63,2,133000
2008,27,1,0,2,24,1,100,10,101,1,13000
2008,27,1,0,1,19,1,100,6,65,2,35600
2008,27,1,0,1,24,1,100,10,101,1,66300
2008,27,3,0,2,23,8,830,7,71,1,3000
2008,27,1,3,1,24,7,700,6,63,1,37000
2008,27,2,0,2,23,1,100,10,101,2,9999999
2008,27,1,0,1,20,1,100,6,63,1,176000
2008,27,1,0,1,24,1,100,6,63,1,36800
2008,27,1,0,1,21,1,100,7,71,1,200600
2008,27,1,0,1,20,1,100,7,71,2,200600
2008,27,1,0,2,20,1,100,7,71,2,200600
2008,27,1,0,2,20,1,100,7,71,3,200600
2008,27,2,0,1,19,1,100,7,71,3,9999999
2008,27,4,0,1,20,1,100,7,71,2,179710
2008,27,1,0,2,21,1,100,6,65,3,95000
2008,27,0,0,1,20,1,100,10,101,1,91000
2008,27,1,0,2,25,1,100,6,65,2,15000
2008,27,4,0,2,22,1,100,7,71,3,9999999
2008,27,2,0,2,25,7,700,10,101,2,9999999
2008,27,3,0,2,20,1,100,6,63,1,7000
2008,27,3,0,1,19,1,100,7,71,2,7000
2008,27,4,0,2,20,1,100,7,71,3,9999999
2008,27,3,0,2,19,1,100,6,63,1,29000
2008,27,3,0,2,21,1,100,7,71,2,29000
2008,27,4,0,2,21,1,100,6,63,1,65000
2008,28,1,0,1,24,2,200,6,63,1,55800
2008,28,4,0,2,20,1,100,7,71,2,9000
2008,28,1,0,2,20,1,100,6,63,1,2300
2008,28,1,0,1,20,1,100,6,61,1,86900
2008,28,1,0,1,22,2,200,6,63,1,12000
2008,28,1,0,2,24,2,200,7,71,1,34600
2008,28,2,0,1,25,2,200,10,101,1,107550
2008,29,4,0,1,25,1,100,7,71,1,29500
2008,29,2,0,1,24,1,100,10,101,1,291000
2008,29,2,0,1,23,1,100,10,101,2,291000
2008,29,4,1,1,23,1,100,6,63,1,55000
2008,29,3,3,2,21,2,200,4,40,1,340
2008,29,1,0,2,24,1,100,6,63,1,9999999
2008,29,2,0,2,23,1,100,6,64,3,136500
2008,29,1,1,1,19,1,100,4,40,1,9300
2008,29,1,1,2,21,1,100,4,40,1,9300
2008,29,3,0,1,25,1,100,7,71,1,51000
2008,29,3,0,1,21,1,100,0,2,1,168000
2008,29,3,0,1,22,1,100,6,65,2,154500
2008,29,3,0,1,23,1,100,8,81,1,36000
2008,29,3,0,1,25,1,100,6,63,1,20000
2008,29,3,0,1,22,1,100,7,71,1,30000
2008,29,3,0,1,23,1,100,7,71,2,163000
2008,29,4,0,2,23,1,100,7,71,2,15000
2008,29,4,0,2,21,1,100,7,71,2,6000
2008,29,4,0,2,19,1,100,6,65,1,6000
2008,29,2,0,1,22,1,100,6,63,1,30000
2008,29,2,0,2,21,1,100,3,30,1,30000
2008,29,1,0,2,19,1,100,6,63,2,36000
2008,29,1,0,1,19,1,100,5,50,3,6400
2008,29,2,0,2,22,8,802,4,40,1,120000
2008,29,1,0,1,22,7,700,6,65,1,9999999
2008,29,3,0,1,25,1,100,10,101,1,101000
2008,29,2,0,1,19,1,100,7,71,3,9999999
2008,29,2,0,2,20,2,200,4,40,1,22000
2008,29,1,0,1,20,1,100,7,71,1,99550
2008,29,1,0,1,22,1,100,6,63,2,60030
2008,29,1,0,2,19,1,100,6,63,3,9999999
2008,29,1,2,1,22,1,100,6,64,1,23000
2008,29,1,2,2,20,1,100,6,64,1,23000
2008,30,0,1,1,24,1,100,6,65,1,28900
2008,30,0,1,2,21,1,100,6,63,1,28900
2008,30,4,1,2,20,1,100,6,63,3,1800
2008,30,4,0,2,22,1,100,8,81,3,30000
2008,31,1,0,1,22,1,100,6,65,1,131000
2008,31,0,0,1,19,1,100,6,65,2,114800
2008,31,0,0,2,20,1,100,6,63,2,91500
2008,31,1,0,1,21,1,100,7,71,2,9999999
2008,31,4,0,2,19,1,100,7,71,3,142620
2008,31,4,0,1,20,1,100,6,63,1,11000
2008,31,1,0,1,20,1,100,6,63,1,25000
2008,31,1,0,1,23,1,100,7,71,1,28600
2008,31,1,0,1,23,1,100,6,63,2,9999999
2008,31,1,0,1,23,1,100,10,101,2,42520
2008,31,1,0,2,23,1,100,6,63,1,42520
2008,31,4,0,2,19,1,100,7,71,2,9999999
2008,32,3,0,1,20,1,100,7,71,2,102300
2008,32,3,0,2,22,2,200,6,65,1,168600
2008,32,3,0,2,19,2,200,6,63,1,168600
2008,32,4,0,1,21,1,100,4,40,1,13500
2008,32,4,0,2,20,1,100,6,63,1,13500
2008,32,3,0,1,19,1,100,6,63,1,7200
2008,32,2,0,1,19,1,100,6,63,1,87900
2008,32,3,0,1,20,1,100,7,71,1,60400
2008,32,0,1,2,24,1,100,6,63,1,60000
2008,32,1,0,2,21,1,100,6,65,1,2500
2008,32,1,0,2,19,1,100,6,65,1,9000
2008,32,2,1,2,24,1,100,6,65,1,34000
2008,32,1,0,1,25,1,100,6,63,1,169300
2008,32,4,0,2,20,1,100,6,63,1,48000
2008,32,0,2,2,23,1,100,6,63,1,45100
2008,33,4,0,1,19,1,100,7,71,3,9999999
2008,33,1,0,2,22,1,100,6,63,2,6000
2008,33,0,0,2,20,1,100,6,65,1,36000
2008,34,3,0,2,21,1,100,6,63,1,4300
2008,34,3,0,2,22,6,610,7,71,2,24300
2008,34,3,0,2,25,1,100,10,101,2,216900
2008,34,3,0,2,25,1,100,10,101,1,34000
2008,34,3,0,1,24,1,100,6,63,1,34000
2008,34,4,0,2,21,1,100,7,71,3,121100
2008,34,3,0,1,24,6,600,7,71,2,176000
2008,34,3,0,2,22,1,100,7,71,1,99700
2008,34,3,0,2,20,1,100,6,63,1,164600
2008,34,3,0,2,19,1,100,6,63,2,108000
2008,34,3,0,2,20,1,100,6,63,3,93000
2008,34,3,0,1,20,1,100,7,71,2,54100
2008,34,3,0,1,20,1,100,7,71,3,9999999
2008,34,3,1,2,25,1,100,7,71,1,48000
2008,34,4,0,2,20,1,100,6,63,2,133000
2008,34,3,1,2,25,6,610,6,64,2,55020
2008,34,3,0,2,22,2,200,7,71,3,26000
2008,34,3,1,2,24,2,200,10,101,3,36000
2008,34,4,0,2,21,7,700,10,101,1,78060
2008,34,3,0,2,20,1,100,7,71,3,9999999
2008,34,3,0,1,20,1,100,7,71,2,135450
2008,34,2,0,2,19,1,100,7,71,1,26600
2008,34,3,2,1,22,2,200,6,63,1,16000
2008,34,2,2,2,25,2,200,8,81,2,9600
2008,34,3,0,2,23,1,100,8,81,3,138500
2008,34,3,0,1,20,1,100,7,71,2,138500
2008,34,3,0,1,21,1,100,6,65,1,98700
2008,34,3,0,1,19,1,100,7,71,2,9999999
2008,34,3,0,2,25,1,100,10,101,2,162000
2008,34,2,0,2,20,6,600,7,71,3,114000
2008,35,4,0,2,24,1,100,8,81,1,57000
2008,35,4,0,2,19,1,100,7,71,2,1500
2008,35,1,0,1,19,3,315,6,63,2,97000
2008,35,1,0,1,23,1,100,6,61,1,23000
2008,35,4,0,1,24,1,100,5,50,1,38090
2008,35,4,0,2,22,1,100,4,40,1,9000
2008,35,1,0,1,23,1,100,6,63,1,34000
2008,35,1,0,2,21,1,100,7,71,1,1700
2008,35,1,0,1,20,1,100,7,71,1,1700
2008,35,4,0,2,21,1,100,7,71,3,144000
2008,35,1,0,1,24,1,100,0,2,1,9999999
2008,35,4,0,1,25,3,302,8,81,1,42300
2008,35,4,0,2,23,1,100,8,81,2,22000
2008,35,4,0,2,23,1,100,7,71,2,46000
2008,36,2,0,1,25,1,100,10,101,1,192120
2008,36,4,0,1,19,1,100,6,63,2,9999999
2008,36,2,0,1,24,1,100,6,63,1,80000
2008,36,2,0,2,20,1,100,6,63,1,80000
2008,36,2,0,1,19,1,100,6,63,1,80000
2008,36,3,1,2,24,1,100,7,71,1,5100
2008,36,3,1,1,23,1,100,4,40,1,5100
2008,36,3,0,2,19,1,100,6,63,3,9999999
2008,36,3,0,1,23,1,100,6,63,1,43000
2008,36,3,0,2,23,1,100,6,63,1,0
2008,36,2,0,1,22,6,610,11,114,3,30000
2008,36,2,0,2,25,2,200,11,114,3,150000
2008,36,1,1,2,23,1,100,7,71,1,52000
2008,36,2,0,2,25,2,200,6,63,1,114200
2008,36,2,4,2,25,1,100,7,71,1,4500
2008,36,3,0,2,20,1,100,7,71,1,66000
